contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_117365.1,NC_117365.1__M__200,M,200,1800,bacteria,0.9999324083328247,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_117365.1,NC_117365.1__M__150,M,150,1850,bacteria,0.9999086856842041,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_117365.1,NC_117365.1__M__100,M,100,1900,bacteria,0.9998780488967896,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_117365.1,NC_117365.1__M__50,M,50,1950,eukarya,0.992377758026123,0.076565,0.059980,0.548433,0.119097,0.079187,0.116738
NC_117365.1,NC_117365.1__M__1,M,1,1999,eukarya,0.9921854138374329,0.073523,0.055288,0.575449,0.110573,0.073175,0.111992
NC_078320.1,NC_078320.1__none__0,none,0,2000,eukarya,0.998217761516571,0.076209,0.050634,0.599319,0.096870,0.067568,0.109401
NC_078320.1,NC_078320.1__M__500,M,500,1500,bacteria,0.9950495362281799,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__450,M,450,1550,bacteria,0.9950166344642639,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__400,M,400,1600,bacteria,0.9949315190315247,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__350,M,350,1650,bacteria,0.9999468326568604,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__300,M,300,1700,bacteria,0.9999712705612183,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__250,M,250,1750,bacteria,0.9999734163284302,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__200,M,200,1800,bacteria,0.9999715089797974,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__150,M,150,1850,bacteria,0.9999725818634033,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__100,M,100,1900,bacteria,0.9999724626541138,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078320.1,NC_078320.1__M__50,M,50,1950,eukarya,0.9985853433609009,0.078377,0.056852,0.560162,0.109916,0.077481,0.117211
NC_078320.1,NC_078320.1__M__1,M,1,1999,eukarya,0.9982263445854187,0.076209,0.050634,0.599319,0.096870,0.067568,0.109401
NC_078100.1,NC_078100.1__none__0,none,0,2000,eukarya,0.998420000076294,0.077323,0.059436,0.516037,0.130387,0.073266,0.143551
NC_078100.1,NC_078100.1__M__500,M,500,1500,bacteria,0.9966933727264404,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__450,M,450,1550,bacteria,0.9967558979988098,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__400,M,400,1600,bacteria,0.9967572093009949,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__350,M,350,1650,bacteria,0.9999847412109375,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__300,M,300,1700,bacteria,0.9999853372573853,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__250,M,250,1750,bacteria,0.9999856948852539,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__200,M,200,1800,bacteria,0.9999815225601196,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__150,M,150,1850,bacteria,0.9999768733978271,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__100,M,100,1900,bacteria,0.9999737739562988,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078100.1,NC_078100.1__M__50,M,50,1950,eukarya,0.9981343150138855,0.076828,0.061687,0.519945,0.123983,0.078647,0.138910
NC_078100.1,NC_078100.1__M__1,M,1,1999,eukarya,0.998339056968689,0.077323,0.059436,0.516037,0.130387,0.073266,0.143551
NC_078225.1,NC_078225.1__none__0,none,0,2000,eukarya,0.9996077418327332,0.076369,0.052070,0.557253,0.096483,0.064967,0.152858
NC_078225.1,NC_078225.1__M__500,M,500,1500,bacteria,0.9964625239372253,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__450,M,450,1550,bacteria,0.9965057373046875,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__400,M,400,1600,bacteria,0.9965699911117554,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__350,M,350,1650,bacteria,0.9999500513076782,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__300,M,300,1700,bacteria,0.9999432563781738,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__250,M,250,1750,bacteria,0.9999597072601318,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__200,M,200,1800,bacteria,0.9999691247940063,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__150,M,150,1850,bacteria,0.9999731779098511,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__100,M,100,1900,bacteria,0.9999752044677734,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078225.1,NC_078225.1__M__50,M,50,1950,eukarya,0.9996606111526489,0.076555,0.052796,0.574257,0.092662,0.068397,0.135334
NC_078225.1,NC_078225.1__M__1,M,1,1999,eukarya,0.9995892643928528,0.076369,0.052070,0.557253,0.096483,0.064967,0.152858
NC_078270.1,NC_078270.1__none__0,none,0,2000,eukarya,0.9984205961227417,0.069621,0.057203,0.577239,0.102422,0.074743,0.118771
NC_078270.1,NC_078270.1__M__500,M,500,1500,bacteria,0.9963887929916382,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__450,M,450,1550,bacteria,0.996399998664856,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__400,M,400,1600,bacteria,0.9965782761573792,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__350,M,350,1650,bacteria,0.9999666213989258,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__300,M,300,1700,bacteria,0.9999672174453735,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__250,M,250,1750,bacteria,0.9999712705612183,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__200,M,200,1800,bacteria,0.9999704360961914,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__150,M,150,1850,bacteria,0.9999672174453735,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__100,M,100,1900,bacteria,0.9999624490737915,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078270.1,NC_078270.1__M__50,M,50,1950,eukarya,0.9971611499786377,0.072078,0.059497,0.565236,0.106451,0.079380,0.117357
NC_078270.1,NC_078270.1__M__1,M,1,1999,eukarya,0.998392641544342,0.069621,0.057203,0.577239,0.102422,0.074743,0.118771
NC_078409.1,NC_078409.1__none__0,none,0,2000,eukarya,0.999779999256134,0.070710,0.054620,0.542787,0.135186,0.067080,0.129617
NC_078409.1,NC_078409.1__M__500,M,500,1500,bacteria,0.994739830493927,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__450,M,450,1550,bacteria,0.9943570494651794,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__400,M,400,1600,bacteria,0.9943702816963196,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__350,M,350,1650,bacteria,0.9999866485595703,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__300,M,300,1700,bacteria,0.9999819993972778,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__250,M,250,1750,bacteria,0.9999872446060181,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__200,M,200,1800,bacteria,0.9999860525131226,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__150,M,150,1850,bacteria,0.9999865293502808,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__100,M,100,1900,bacteria,0.9999876022338867,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078409.1,NC_078409.1__M__50,M,50,1950,eukarya,0.9997484087944031,0.075034,0.058688,0.531316,0.126311,0.075499,0.133152
NC_078409.1,NC_078409.1__M__1,M,1,1999,eukarya,0.9997878670692444,0.070710,0.054620,0.542787,0.135186,0.067080,0.129617
NC_078484.1,NC_078484.1__none__0,none,0,2000,eukarya,0.9932194352149963,0.069723,0.056305,0.559313,0.120224,0.071690,0.122745
NC_078484.1,NC_078484.1__M__500,M,500,1500,bacteria,0.9933987855911255,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__450,M,450,1550,bacteria,0.9932518601417542,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__400,M,400,1600,bacteria,0.9932645559310913,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__350,M,350,1650,bacteria,0.999848484992981,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__300,M,300,1700,bacteria,0.9998818635940552,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__250,M,250,1750,bacteria,0.9998916387557983,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__200,M,200,1800,bacteria,0.9998724460601807,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__150,M,150,1850,bacteria,0.9998363256454468,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__100,M,100,1900,bacteria,0.9998226761817932,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078484.1,NC_078484.1__M__50,M,50,1950,eukarya,0.9941052198410034,0.072551,0.058807,0.554064,0.118037,0.074913,0.121628
NC_078484.1,NC_078484.1__M__1,M,1,1999,eukarya,0.9933331608772278,0.069723,0.056305,0.559313,0.120224,0.071690,0.122745
NC_078627.1,NC_078627.1__none__0,none,0,2000,eukarya,0.9994491934776306,0.075100,0.052821,0.579419,0.112555,0.072547,0.107557
NC_078627.1,NC_078627.1__M__500,M,500,1500,bacteria,0.9976410865783691,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__450,M,450,1550,bacteria,0.9975467324256897,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__400,M,400,1600,bacteria,0.9976065158843994,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__350,M,350,1650,bacteria,0.9999831914901733,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__300,M,300,1700,bacteria,0.9999889135360718,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__250,M,250,1750,bacteria,0.9999890327453613,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__200,M,200,1800,bacteria,0.9999895095825195,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__150,M,150,1850,bacteria,0.9999878406524658,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__100,M,100,1900,bacteria,0.9999849796295166,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078627.1,NC_078627.1__M__50,M,50,1950,eukarya,0.9994695782661438,0.076924,0.055584,0.566314,0.111056,0.073389,0.116732
NC_078627.1,NC_078627.1__M__1,M,1,1999,eukarya,0.9994231462478638,0.075100,0.052821,0.579419,0.112555,0.072547,0.107557
NC_078670.1,NC_078670.1__none__0,none,0,2000,eukarya,0.9986938834190369,0.073959,0.054581,0.557395,0.105978,0.078327,0.129760
NC_078670.1,NC_078670.1__M__500,M,500,1500,bacteria,0.9967408776283264,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__450,M,450,1550,bacteria,0.9965294003486633,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__400,M,400,1600,bacteria,0.9963156580924988,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__350,M,350,1650,bacteria,0.9999673366546631,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__300,M,300,1700,bacteria,0.9999693632125854,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__250,M,250,1750,bacteria,0.999975323677063,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__200,M,200,1800,bacteria,0.9999814033508301,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__150,M,150,1850,bacteria,0.99997878074646,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__100,M,100,1900,bacteria,0.9999734163284302,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078670.1,NC_078670.1__M__50,M,50,1950,eukarya,0.9989352822303772,0.073573,0.057506,0.557961,0.108478,0.080177,0.122305
NC_078670.1,NC_078670.1__M__1,M,1,1999,eukarya,0.998713493347168,0.073959,0.054581,0.557395,0.105978,0.078327,0.129760
NC_078676.1,NC_078676.1__none__0,none,0,2000,eukarya,0.9992662072181702,0.071586,0.062160,0.566709,0.100978,0.066420,0.132147
NC_078676.1,NC_078676.1__M__500,M,500,1500,bacteria,0.9970852732658386,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__450,M,450,1550,bacteria,0.9970661997795105,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__400,M,400,1600,bacteria,0.9969298243522644,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__350,M,350,1650,bacteria,0.9999803304672241,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__300,M,300,1700,bacteria,0.9999788999557495,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__250,M,250,1750,bacteria,0.9999734163284302,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__200,M,200,1800,bacteria,0.9999735355377197,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__150,M,150,1850,bacteria,0.9999741315841675,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__100,M,100,1900,bacteria,0.9999747276306152,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078676.1,NC_078676.1__M__50,M,50,1950,eukarya,0.9992189407348633,0.073665,0.060324,0.574386,0.094466,0.075060,0.122099
NC_078676.1,NC_078676.1__M__1,M,1,1999,eukarya,0.9992682337760925,0.071586,0.062160,0.566709,0.100978,0.066420,0.132147
NC_078823.1,NC_078823.1__none__0,none,0,2000,eukarya,0.8940557837486267,0.072405,0.047390,0.629401,0.084681,0.061112,0.105011
NC_078823.1,NC_078823.1__M__500,M,500,1500,bacteria,0.9892426133155823,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__450,M,450,1550,bacteria,0.9890538454055786,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__400,M,400,1600,bacteria,0.989314079284668,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__350,M,350,1650,bacteria,0.9994932413101196,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__300,M,300,1700,bacteria,0.9994544386863708,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__250,M,250,1750,bacteria,0.9996064305305481,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__200,M,200,1800,bacteria,0.9996780157089233,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__150,M,150,1850,bacteria,0.9996911287307739,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__100,M,100,1900,bacteria,0.9996778964996338,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078823.1,NC_078823.1__M__50,M,50,1950,eukarya,0.9178518652915955,0.077839,0.057339,0.576910,0.105340,0.073922,0.108649
NC_078823.1,NC_078823.1__M__1,M,1,1999,eukarya,0.896869421005249,0.072405,0.047390,0.629401,0.084681,0.061112,0.105011
NC_078826.1,NC_078826.1__none__0,none,0,2000,eukarya,0.9596318006515503,0.074557,0.053027,0.562436,0.110337,0.074631,0.125011
NC_078826.1,NC_078826.1__M__500,M,500,1500,bacteria,0.9948987364768982,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__450,M,450,1550,bacteria,0.9948002099990845,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__400,M,400,1600,bacteria,0.9949304461479187,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__350,M,350,1650,bacteria,0.999840497970581,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__300,M,300,1700,bacteria,0.9997690320014954,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__250,M,250,1750,bacteria,0.9998433589935303,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__200,M,200,1800,bacteria,0.9998266100883484,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__150,M,150,1850,bacteria,0.9997677206993103,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__100,M,100,1900,bacteria,0.9997542500495911,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078826.1,NC_078826.1__M__50,M,50,1950,eukarya,0.9624159336090088,0.074587,0.054841,0.556471,0.111912,0.078201,0.123989
NC_078826.1,NC_078826.1__M__1,M,1,1999,eukarya,0.9571032524108887,0.074557,0.053027,0.562436,0.110337,0.074631,0.125011
NC_078867.1,NC_078867.1__none__0,none,0,2000,eukarya,0.9992451667785645,0.073290,0.059302,0.553926,0.122734,0.067143,0.123606
NC_078867.1,NC_078867.1__M__500,M,500,1500,bacteria,0.9965997338294983,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
NC_078867.1,NC_078867.1__M__450,M,450,1550,bacteria,0.9964015483856201,0.585060,0.108689,0.049932,0.039459,0.179586,0.037275
