contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_117365.1,NC_117365.1__M__350,M,350,1650,virus,0.9615668058395386,0.010566,0.016167,0.020215,0.013129,0.013120,0.926802
NC_117365.1,NC_117365.1__M__300,M,300,1700,virus,0.9611653685569763,0.011054,0.015456,0.019287,0.012784,0.012618,0.928801
NC_117365.1,NC_117365.1__M__250,M,250,1750,virus,0.9576373100280762,0.011817,0.015529,0.020454,0.013765,0.012377,0.926057
NC_117365.1,NC_117365.1__M__200,M,200,1800,virus,0.9593347311019897,0.011493,0.014858,0.020096,0.013218,0.013327,0.927008
NC_117365.1,NC_117365.1__M__150,M,150,1850,virus,0.9593371152877808,0.012424,0.015190,0.021478,0.013203,0.014052,0.923652
NC_117365.1,NC_117365.1__M__100,M,100,1900,virus,0.9558541178703308,0.013871,0.016355,0.022533,0.014201,0.015823,0.917217
NC_117365.1,NC_117365.1__M__50,M,50,1950,virus,0.951164722442627,0.013087,0.015846,0.022395,0.014100,0.015255,0.919316
NC_117365.1,NC_117365.1__M__1,M,1,1999,virus,0.9534567594528198,0.013675,0.015810,0.021202,0.013816,0.015106,0.920390
NC_078320.1,NC_078320.1__none__0,none,0,2000,virus,0.9861665964126587,0.011747,0.013362,0.017864,0.012963,0.014340,0.929724
NC_078320.1,NC_078320.1__M__500,M,500,1500,virus,0.9838494062423706,0.015108,0.013993,0.039329,0.016178,0.016404,0.898989
NC_078320.1,NC_078320.1__M__450,M,450,1550,virus,0.9841390252113342,0.012882,0.013361,0.028957,0.014629,0.014864,0.915307
NC_078320.1,NC_078320.1__M__400,M,400,1600,virus,0.9836310148239136,0.013278,0.014214,0.030676,0.014751,0.015415,0.911667
NC_078320.1,NC_078320.1__M__350,M,350,1650,virus,0.9839870929718018,0.013228,0.013964,0.031324,0.014769,0.015106,0.911610
NC_078320.1,NC_078320.1__M__300,M,300,1700,virus,0.9832709431648254,0.015120,0.015073,0.047916,0.018017,0.017782,0.886093
NC_078320.1,NC_078320.1__M__250,M,250,1750,virus,0.9820384979248047,0.014296,0.014455,0.040411,0.016781,0.016486,0.897571
NC_078320.1,NC_078320.1__M__200,M,200,1800,virus,0.9857453107833862,0.012796,0.013072,0.025464,0.013967,0.014586,0.920115
NC_078320.1,NC_078320.1__M__150,M,150,1850,virus,0.9852237701416016,0.012047,0.013546,0.021836,0.013163,0.014274,0.925133
NC_078320.1,NC_078320.1__M__100,M,100,1900,virus,0.9858970046043396,0.011936,0.013735,0.022294,0.013667,0.014759,0.923608
NC_078320.1,NC_078320.1__M__50,M,50,1950,virus,0.9841442108154297,0.011820,0.013356,0.018565,0.012899,0.014124,0.929236
NC_078320.1,NC_078320.1__M__1,M,1,1999,virus,0.9861372709274292,0.011727,0.013347,0.017802,0.012964,0.014338,0.929822
NC_078100.1,NC_078100.1__none__0,none,0,2000,virus,0.9781813025474548,0.015115,0.017734,0.019126,0.013960,0.015174,0.918891
NC_078100.1,NC_078100.1__M__500,M,500,1500,virus,0.9761576652526855,0.011714,0.024548,0.026477,0.012811,0.011115,0.913334
NC_078100.1,NC_078100.1__M__450,M,450,1550,virus,0.975031316280365,0.011598,0.026086,0.025541,0.013195,0.010881,0.912699
NC_078100.1,NC_078100.1__M__400,M,400,1600,virus,0.973892331123352,0.011851,0.023603,0.023556,0.012888,0.010438,0.917664
NC_078100.1,NC_078100.1__M__350,M,350,1650,virus,0.973522424697876,0.011414,0.018114,0.019977,0.012191,0.010773,0.927530
NC_078100.1,NC_078100.1__M__300,M,300,1700,virus,0.9736921191215515,0.011664,0.018685,0.019238,0.011806,0.011204,0.927402
NC_078100.1,NC_078100.1__M__250,M,250,1750,virus,0.9727122187614441,0.012333,0.016776,0.019089,0.012527,0.012412,0.926863
NC_078100.1,NC_078100.1__M__200,M,200,1800,virus,0.9729626774787903,0.013367,0.017316,0.019091,0.013124,0.013406,0.923697
NC_078100.1,NC_078100.1__M__150,M,150,1850,virus,0.9734905362129211,0.013737,0.017450,0.018332,0.012802,0.013549,0.924130
NC_078100.1,NC_078100.1__M__100,M,100,1900,virus,0.9747473001480103,0.014479,0.017930,0.018845,0.013447,0.014328,0.920971
NC_078100.1,NC_078100.1__M__50,M,50,1950,virus,0.9740586876869202,0.014053,0.018680,0.018774,0.013061,0.014291,0.921141
NC_078100.1,NC_078100.1__M__1,M,1,1999,virus,0.9781172275543213,0.015114,0.017817,0.019239,0.013945,0.015140,0.918745
NC_078225.1,NC_078225.1__none__0,none,0,2000,virus,0.9754580855369568,0.012495,0.016839,0.020998,0.013958,0.014751,0.920960
NC_078225.1,NC_078225.1__M__500,M,500,1500,virus,0.9784740805625916,0.010971,0.013644,0.015304,0.011180,0.010415,0.938487
NC_078225.1,NC_078225.1__M__450,M,450,1550,virus,0.976597249507904,0.010925,0.013595,0.015401,0.011334,0.010223,0.938523
NC_078225.1,NC_078225.1__M__400,M,400,1600,virus,0.9773527383804321,0.011341,0.014194,0.015652,0.011429,0.010770,0.936613
NC_078225.1,NC_078225.1__M__350,M,350,1650,virus,0.9744569659233093,0.011213,0.014630,0.015414,0.011342,0.011269,0.936131
NC_078225.1,NC_078225.1__M__300,M,300,1700,virus,0.973947286605835,0.010845,0.015250,0.017234,0.011221,0.011367,0.934083
NC_078225.1,NC_078225.1__M__250,M,250,1750,virus,0.9720667004585266,0.011544,0.015260,0.016816,0.012100,0.012427,0.931853
NC_078225.1,NC_078225.1__M__200,M,200,1800,virus,0.9727154970169067,0.012312,0.015746,0.017290,0.012411,0.012805,0.929435
NC_078225.1,NC_078225.1__M__150,M,150,1850,virus,0.9750354290008545,0.012344,0.015724,0.018275,0.012768,0.013013,0.927875
NC_078225.1,NC_078225.1__M__100,M,100,1900,virus,0.9739474058151245,0.012117,0.016093,0.020268,0.012869,0.013190,0.925463
NC_078225.1,NC_078225.1__M__50,M,50,1950,virus,0.9741219282150269,0.012103,0.016192,0.020499,0.013363,0.013684,0.924158
NC_078225.1,NC_078225.1__M__1,M,1,1999,virus,0.9754907488822937,0.012494,0.016844,0.021004,0.013962,0.014750,0.920946
NC_078270.1,NC_078270.1__none__0,none,0,2000,virus,0.9864959120750427,0.010556,0.019361,0.019693,0.011729,0.011782,0.926879
NC_078270.1,NC_078270.1__M__500,M,500,1500,phage,0.9854856729507446,0.079735,0.429581,0.066442,0.091399,0.041144,0.291701
NC_078270.1,NC_078270.1__M__450,M,450,1550,phage,0.9841497540473938,0.072115,0.352135,0.068997,0.113774,0.043040,0.349939
NC_078270.1,NC_078270.1__M__400,M,400,1600,virus,0.9854979515075684,0.060344,0.341551,0.063478,0.076850,0.041169,0.416607
NC_078270.1,NC_078270.1__M__350,M,350,1650,virus,0.9854893088340759,0.033671,0.212487,0.067135,0.042700,0.030528,0.613479
NC_078270.1,NC_078270.1__M__300,M,300,1700,virus,0.9855186939239502,0.018928,0.080365,0.040103,0.022594,0.019259,0.818751
NC_078270.1,NC_078270.1__M__250,M,250,1750,virus,0.9860948324203491,0.016924,0.074602,0.037533,0.020306,0.018609,0.832024
NC_078270.1,NC_078270.1__M__200,M,200,1800,virus,0.9855426549911499,0.015119,0.050271,0.033215,0.017994,0.016634,0.866767
NC_078270.1,NC_078270.1__M__150,M,150,1850,virus,0.984209418296814,0.017826,0.096494,0.040178,0.020982,0.019228,0.805292
NC_078270.1,NC_078270.1__M__100,M,100,1900,virus,0.9860641956329346,0.012480,0.037738,0.027427,0.014222,0.013557,0.894577
NC_078270.1,NC_078270.1__M__50,M,50,1950,virus,0.9864044189453125,0.011152,0.023622,0.021986,0.012241,0.011967,0.919033
NC_078270.1,NC_078270.1__M__1,M,1,1999,virus,0.9864166975021362,0.010560,0.019330,0.019685,0.011722,0.011766,0.926936
NC_078409.1,NC_078409.1__none__0,none,0,2000,virus,0.9847745299339294,0.024136,0.037100,0.252756,0.038855,0.026437,0.620717
NC_078409.1,NC_078409.1__M__500,M,500,1500,virus,0.9894351363182068,0.023739,0.048358,0.363758,0.065977,0.028878,0.469290
NC_078409.1,NC_078409.1__M__450,M,450,1550,eukarya,0.9889937043190002,0.024507,0.044057,0.469083,0.054703,0.027711,0.379939
NC_078409.1,NC_078409.1__M__400,M,400,1600,eukarya,0.9881373047828674,0.024721,0.045437,0.479643,0.055250,0.027908,0.367042
NC_078409.1,NC_078409.1__M__350,M,350,1650,virus,0.9864691495895386,0.025367,0.039657,0.420145,0.053099,0.029127,0.432604
NC_078409.1,NC_078409.1__M__300,M,300,1700,virus,0.9856614470481873,0.025760,0.038477,0.406275,0.048065,0.028416,0.453007
NC_078409.1,NC_078409.1__M__250,M,250,1750,virus,0.9853277802467346,0.025660,0.038956,0.399552,0.044809,0.028427,0.462596
NC_078409.1,NC_078409.1__M__200,M,200,1800,virus,0.9852568507194519,0.025282,0.039994,0.352918,0.042584,0.027731,0.511491
NC_078409.1,NC_078409.1__M__150,M,150,1850,virus,0.9863850474357605,0.020688,0.034982,0.154226,0.035688,0.023432,0.730984
NC_078409.1,NC_078409.1__M__100,M,100,1900,virus,0.9865603446960449,0.024732,0.036729,0.293562,0.041646,0.027425,0.575905
NC_078409.1,NC_078409.1__M__50,M,50,1950,virus,0.9855052828788757,0.024083,0.037054,0.270011,0.040802,0.026549,0.601501
NC_078409.1,NC_078409.1__M__1,M,1,1999,virus,0.984847366809845,0.024119,0.037117,0.252589,0.038875,0.026418,0.620882
NC_078484.1,NC_078484.1__none__0,none,0,2000,virus,0.966175377368927,0.022671,0.021375,0.084690,0.022057,0.023388,0.825818
NC_078484.1,NC_078484.1__M__500,M,500,1500,virus,0.9738596677780151,0.025065,0.025775,0.172240,0.033322,0.026427,0.717171
NC_078484.1,NC_078484.1__M__450,M,450,1550,virus,0.9755014181137085,0.016635,0.018750,0.053099,0.021104,0.018593,0.871819
NC_078484.1,NC_078484.1__M__400,M,400,1600,virus,0.9741498827934265,0.017448,0.019335,0.059101,0.021524,0.019235,0.863358
NC_078484.1,NC_078484.1__M__350,M,350,1650,virus,0.9724872708320618,0.023472,0.023727,0.135010,0.031136,0.025308,0.761348
NC_078484.1,NC_078484.1__M__300,M,300,1700,virus,0.9712314009666443,0.026591,0.025260,0.148816,0.030330,0.027734,0.741269
NC_078484.1,NC_078484.1__M__250,M,250,1750,virus,0.9691050052642822,0.021727,0.020737,0.073069,0.021894,0.022468,0.840106
NC_078484.1,NC_078484.1__M__200,M,200,1800,virus,0.9687973260879517,0.020839,0.020252,0.075963,0.021862,0.021580,0.839505
NC_078484.1,NC_078484.1__M__150,M,150,1850,virus,0.9691647887229919,0.024121,0.022599,0.104881,0.023951,0.024383,0.800065
NC_078484.1,NC_078484.1__M__100,M,100,1900,virus,0.9689710140228271,0.022969,0.021774,0.089304,0.023119,0.023636,0.819198
NC_078484.1,NC_078484.1__M__50,M,50,1950,virus,0.9696153998374939,0.023914,0.022577,0.099934,0.023924,0.024572,0.805080
NC_078484.1,NC_078484.1__M__1,M,1,1999,virus,0.9657920598983765,0.022692,0.021370,0.085136,0.022117,0.023437,0.825248
NC_078627.1,NC_078627.1__none__0,none,0,2000,virus,0.9796875715255737,0.025328,0.026321,0.113341,0.077055,0.017997,0.739958
NC_078627.1,NC_078627.1__M__500,M,500,1500,eukarya,0.9757258892059326,0.090266,0.037539,0.339224,0.177907,0.023352,0.331711
NC_078627.1,NC_078627.1__M__450,M,450,1550,eukarya,0.9780871868133545,0.055687,0.025629,0.670999,0.075111,0.016317,0.156256
NC_078627.1,NC_078627.1__M__400,M,400,1600,eukarya,0.9783239960670471,0.051896,0.029024,0.642572,0.100632,0.016872,0.159004
NC_078627.1,NC_078627.1__M__350,M,350,1650,eukarya,0.9784850478172302,0.031666,0.024586,0.691627,0.118252,0.015784,0.118085
NC_078627.1,NC_078627.1__M__300,M,300,1700,eukarya,0.9790952205657959,0.039927,0.033503,0.474580,0.159143,0.020356,0.272492
NC_078627.1,NC_078627.1__M__250,M,250,1750,eukarya,0.9776084423065186,0.038208,0.031844,0.428353,0.103304,0.022511,0.375779
NC_078627.1,NC_078627.1__M__200,M,200,1800,eukarya,0.9781005382537842,0.038210,0.026776,0.619109,0.092624,0.019834,0.203447
NC_078627.1,NC_078627.1__M__150,M,150,1850,eukarya,0.9787472486495972,0.039567,0.027604,0.590903,0.148347,0.019086,0.174492
NC_078627.1,NC_078627.1__M__100,M,100,1900,virus,0.979649007320404,0.045418,0.034611,0.324852,0.227988,0.023444,0.343688
NC_078627.1,NC_078627.1__M__50,M,50,1950,virus,0.9792469143867493,0.031170,0.033488,0.219783,0.133066,0.021441,0.561053
NC_078627.1,NC_078627.1__M__1,M,1,1999,virus,0.9796374440193176,0.025219,0.026355,0.112501,0.077727,0.018011,0.740186
NC_078670.1,NC_078670.1__none__0,none,0,2000,virus,0.988742470741272,0.010965,0.020788,0.017525,0.011079,0.010527,0.929116
NC_078670.1,NC_078670.1__M__500,M,500,1500,virus,0.9884004592895508,0.013272,0.029217,0.030559,0.013876,0.012171,0.900905
NC_078670.1,NC_078670.1__M__450,M,450,1550,virus,0.9864387512207031,0.010689,0.023653,0.024131,0.011501,0.011042,0.918984
NC_078670.1,NC_078670.1__M__400,M,400,1600,virus,0.9856448173522949,0.009619,0.015439,0.019217,0.009944,0.009878,0.935902
NC_078670.1,NC_078670.1__M__350,M,350,1650,virus,0.9850867986679077,0.009705,0.015490,0.017277,0.010058,0.009980,0.937491
NC_078670.1,NC_078670.1__M__300,M,300,1700,virus,0.9869657754898071,0.009996,0.018296,0.018697,0.010704,0.010345,0.931962
NC_078670.1,NC_078670.1__M__250,M,250,1750,virus,0.9869393110275269,0.010157,0.015110,0.016016,0.010836,0.010311,0.937570
NC_078670.1,NC_078670.1__M__200,M,200,1800,virus,0.9873968958854675,0.010760,0.016438,0.018687,0.010759,0.010425,0.932931
NC_078670.1,NC_078670.1__M__150,M,150,1850,virus,0.9875801801681519,0.010995,0.019320,0.016881,0.010803,0.010425,0.931576
NC_078670.1,NC_078670.1__M__100,M,100,1900,virus,0.9894644021987915,0.010681,0.019419,0.016431,0.010592,0.010252,0.932626
NC_078670.1,NC_078670.1__M__50,M,50,1950,virus,0.9886929392814636,0.010408,0.018078,0.016527,0.010523,0.009901,0.934563
NC_078670.1,NC_078670.1__M__1,M,1,1999,virus,0.9886946082115173,0.010902,0.020709,0.017484,0.011051,0.010397,0.929457
NC_078676.1,NC_078676.1__none__0,none,0,2000,virus,0.9844627380371094,0.010322,0.012659,0.015355,0.010564,0.009908,0.941192
NC_078676.1,NC_078676.1__M__500,M,500,1500,virus,0.9801201224327087,0.013599,0.022115,0.033537,0.022545,0.012393,0.895811
NC_078676.1,NC_078676.1__M__450,M,450,1550,virus,0.9795381426811218,0.014324,0.027444,0.032798,0.023040,0.012378,0.890014
NC_078676.1,NC_078676.1__M__400,M,400,1600,virus,0.9790278077125549,0.012989,0.022803,0.035803,0.016906,0.012150,0.899348
NC_078676.1,NC_078676.1__M__350,M,350,1650,virus,0.9801807999610901,0.011938,0.019007,0.031082,0.012960,0.010761,0.914252
NC_078676.1,NC_078676.1__M__300,M,300,1700,virus,0.9792212843894958,0.012343,0.019204,0.030239,0.012975,0.010866,0.914374
NC_078676.1,NC_078676.1__M__250,M,250,1750,virus,0.9802706241607666,0.013435,0.023892,0.033652,0.012813,0.011546,0.904661
NC_078676.1,NC_078676.1__M__200,M,200,1800,virus,0.9812621474266052,0.017561,0.041250,0.063343,0.020523,0.015701,0.841622
NC_078676.1,NC_078676.1__M__150,M,150,1850,virus,0.9816296100616455,0.011933,0.020353,0.027224,0.010903,0.010468,0.919118
NC_078676.1,NC_078676.1__M__100,M,100,1900,virus,0.9831783175468445,0.010084,0.013101,0.015377,0.009892,0.009698,0.941847
NC_078676.1,NC_078676.1__M__50,M,50,1950,virus,0.984255313873291,0.010632,0.014489,0.019799,0.009894,0.010348,0.934838
NC_078676.1,NC_078676.1__M__1,M,1,1999,virus,0.9844365119934082,0.010335,0.012627,0.015384,0.010591,0.009941,0.941123
NC_078823.1,NC_078823.1__none__0,none,0,2000,virus,0.9311788082122803,0.010948,0.018462,0.020892,0.009838,0.010209,0.929651
NC_078823.1,NC_078823.1__M__500,M,500,1500,virus,0.9023106694221497,0.010095,0.015947,0.018034,0.009947,0.008604,0.937372
NC_078823.1,NC_078823.1__M__450,M,450,1550,virus,0.9016615152359009,0.009645,0.015270,0.015874,0.009400,0.008302,0.941509
NC_078823.1,NC_078823.1__M__400,M,400,1600,virus,0.8979542851448059,0.009785,0.015650,0.015874,0.009743,0.008897,0.940051
NC_078823.1,NC_078823.1__M__350,M,350,1650,virus,0.8956372141838074,0.010382,0.015282,0.013681,0.009888,0.009772,0.940996
NC_078823.1,NC_078823.1__M__300,M,300,1700,virus,0.9124172329902649,0.010392,0.015468,0.013179,0.009691,0.010267,0.941003
NC_078823.1,NC_078823.1__M__250,M,250,1750,virus,0.909686267375946,0.009880,0.015330,0.014353,0.009646,0.009578,0.941213
NC_078823.1,NC_078823.1__M__200,M,200,1800,virus,0.9274349212646484,0.010025,0.016219,0.015980,0.009606,0.009275,0.938895
NC_078823.1,NC_078823.1__M__150,M,150,1850,virus,0.9341483116149902,0.011014,0.017612,0.017705,0.009715,0.010077,0.933876
NC_078823.1,NC_078823.1__M__100,M,100,1900,virus,0.9337751269340515,0.011736,0.020525,0.023167,0.010536,0.011235,0.922802
NC_078823.1,NC_078823.1__M__50,M,50,1950,virus,0.9305078983306885,0.011296,0.018507,0.020367,0.010061,0.010466,0.929302
NC_078823.1,NC_078823.1__M__1,M,1,1999,virus,0.9315386414527893,0.010948,0.018466,0.020910,0.009843,0.010211,0.929622
NC_078826.1,NC_078826.1__none__0,none,0,2000,virus,0.9714340567588806,0.022158,0.019163,0.093321,0.020357,0.022057,0.822944
NC_078826.1,NC_078826.1__M__500,M,500,1500,virus,0.9680697321891785,0.014613,0.017228,0.035753,0.014702,0.017222,0.900481
NC_078826.1,NC_078826.1__M__450,M,450,1550,virus,0.9679646492004395,0.015603,0.018791,0.047338,0.015632,0.018561,0.884075
NC_078826.1,NC_078826.1__M__400,M,400,1600,virus,0.9700268507003784,0.019351,0.020798,0.078984,0.019631,0.021902,0.839334
NC_078826.1,NC_078826.1__M__350,M,350,1650,virus,0.9700137376785278,0.021612,0.021362,0.101208,0.021964,0.022828,0.811027
NC_078826.1,NC_078826.1__M__300,M,300,1700,virus,0.9701818227767944,0.021040,0.020191,0.092617,0.020233,0.022156,0.823762
NC_078826.1,NC_078826.1__M__250,M,250,1750,virus,0.9668588042259216,0.019936,0.019194,0.081438,0.018272,0.020776,0.840385
NC_078826.1,NC_078826.1__M__200,M,200,1800,virus,0.9725110530853271,0.019520,0.020337,0.081260,0.018315,0.021663,0.838904
NC_078826.1,NC_078826.1__M__150,M,150,1850,virus,0.9738344550132751,0.016999,0.019532,0.059416,0.016862,0.019713,0.867479
NC_078826.1,NC_078826.1__M__100,M,100,1900,virus,0.9721196293830872,0.016303,0.017133,0.047783,0.016025,0.018729,0.884027
NC_078826.1,NC_078826.1__M__50,M,50,1950,virus,0.9723709225654602,0.019440,0.018787,0.076888,0.018489,0.021305,0.845090
NC_078826.1,NC_078826.1__M__1,M,1,1999,virus,0.9714311361312866,0.022252,0.019241,0.093491,0.020365,0.022167,0.822483
NC_078867.1,NC_078867.1__none__0,none,0,2000,virus,0.9797667264938354,0.021659,0.040682,0.181175,0.294079,0.030317,0.432088
NC_078867.1,NC_078867.1__M__500,M,500,1500,virus,0.9805535078048706,0.022887,0.042299,0.225350,0.171062,0.025249,0.513153
NC_078867.1,NC_078867.1__M__450,M,450,1550,virus,0.9790889620780945,0.022710,0.039023,0.240785,0.144191,0.024956,0.528336
NC_078867.1,NC_078867.1__M__400,M,400,1600,virus,0.9781665802001953,0.024426,0.039218,0.348917,0.137641,0.026125,0.423673
NC_078867.1,NC_078867.1__M__350,M,350,1650,virus,0.9787519574165344,0.024502,0.037490,0.394520,0.115857,0.026527,0.401105
NC_078867.1,NC_078867.1__M__300,M,300,1700,virus,0.9793765544891357,0.023416,0.038178,0.340265,0.139914,0.027278,0.430949
NC_078867.1,NC_078867.1__M__250,M,250,1750,virus,0.9778207540512085,0.022628,0.043571,0.273368,0.221106,0.027931,0.411395
NC_078867.1,NC_078867.1__M__200,M,200,1800,virus,0.9794193506240845,0.022857,0.038947,0.277350,0.171714,0.027769,0.461364
