contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_139368.1,NC_139368.1__M__150,M,150,1850,virus,0.9997743964195251,0.016056,0.030993,0.046914,0.021569,0.017522,0.866946
NC_139368.1,NC_139368.1__N__150,N,150,1850,virus,0.9997743964195251,0.016056,0.030993,0.046914,0.021569,0.017522,0.866946
NC_139368.1,NC_139368.1__M__100,M,100,1900,virus,0.999744713306427,0.016708,0.030667,0.074909,0.024204,0.020699,0.832813
NC_139368.1,NC_139368.1__N__100,N,100,1900,virus,0.999744713306427,0.016708,0.030667,0.074909,0.024204,0.020699,0.832813
NC_139368.1,NC_139368.1__M__50,M,50,1950,virus,0.9998149275779724,0.013304,0.028361,0.043442,0.019356,0.014406,0.881132
NC_139368.1,NC_139368.1__N__50,N,50,1950,virus,0.9998149275779724,0.013304,0.028361,0.043442,0.019356,0.014406,0.881132
NC_139368.1,NC_139368.1__M__1,M,1,1999,virus,0.9998548030853271,0.010469,0.018711,0.023479,0.013277,0.011475,0.922589
NC_139368.1,NC_139368.1__N__1,N,1,1999,virus,0.9998548030853271,0.010469,0.018711,0.023479,0.013277,0.011475,0.922589
NC_139181.1,NC_139181.1__none__0,none,0,2000,phage,0.994211733341217,0.019359,0.915232,0.014160,0.015722,0.018762,0.016764
NC_139181.1,NC_139181.1__M__500,M,500,1500,bacteria,0.9941052198410034,0.661798,0.198303,0.033133,0.040641,0.036664,0.029460
NC_139181.1,NC_139181.1__N__500,N,500,1500,bacteria,0.9941052198410034,0.661798,0.198303,0.033133,0.040641,0.036664,0.029460
NC_139181.1,NC_139181.1__M__450,M,450,1550,bacteria,0.9968681931495667,0.653130,0.186084,0.040781,0.043710,0.038492,0.037802
NC_139181.1,NC_139181.1__N__450,N,450,1550,bacteria,0.9968681931495667,0.653130,0.186084,0.040781,0.043710,0.038492,0.037802
NC_139181.1,NC_139181.1__M__400,M,400,1600,bacteria,0.997871994972229,0.593801,0.249774,0.039369,0.042961,0.038481,0.035613
NC_139181.1,NC_139181.1__N__400,N,400,1600,bacteria,0.997871994972229,0.593801,0.249774,0.039369,0.042961,0.038481,0.035613
NC_139181.1,NC_139181.1__M__350,M,350,1650,bacteria,0.997162401676178,0.711763,0.155536,0.031300,0.037400,0.034500,0.029502
NC_139181.1,NC_139181.1__N__350,N,350,1650,bacteria,0.997162401676178,0.711763,0.155536,0.031300,0.037400,0.034500,0.029502
NC_139181.1,NC_139181.1__M__300,M,300,1700,bacteria,0.9981805086135864,0.718969,0.136373,0.034369,0.039926,0.036175,0.034187
NC_139181.1,NC_139181.1__N__300,N,300,1700,bacteria,0.9981805086135864,0.718969,0.136373,0.034369,0.039926,0.036175,0.034187
NC_139181.1,NC_139181.1__M__250,M,250,1750,bacteria,0.9974583983421326,0.818492,0.067318,0.027230,0.030979,0.030204,0.025778
NC_139181.1,NC_139181.1__N__250,N,250,1750,bacteria,0.9974583983421326,0.818492,0.067318,0.027230,0.030979,0.030204,0.025778
NC_139181.1,NC_139181.1__M__200,M,200,1800,bacteria,0.996924102306366,0.586204,0.251037,0.038594,0.043885,0.042043,0.038237
NC_139181.1,NC_139181.1__N__200,N,200,1800,bacteria,0.996924102306366,0.586204,0.251037,0.038594,0.043885,0.042043,0.038237
NC_139181.1,NC_139181.1__M__150,M,150,1850,phage,0.9967047572135925,0.159949,0.713847,0.027589,0.033603,0.037148,0.027865
NC_139181.1,NC_139181.1__N__150,N,150,1850,phage,0.9967047572135925,0.159949,0.713847,0.027589,0.033603,0.037148,0.027865
NC_139181.1,NC_139181.1__M__100,M,100,1900,phage,0.9950385689735413,0.057073,0.856826,0.017993,0.021154,0.027623,0.019332
NC_139181.1,NC_139181.1__N__100,N,100,1900,phage,0.9950385689735413,0.057073,0.856826,0.017993,0.021154,0.027623,0.019332
NC_139181.1,NC_139181.1__M__50,M,50,1950,phage,0.9948821067810059,0.024313,0.907772,0.014640,0.016047,0.020386,0.016842
NC_139181.1,NC_139181.1__N__50,N,50,1950,phage,0.9948821067810059,0.024313,0.907772,0.014640,0.016047,0.020386,0.016842
NC_139181.1,NC_139181.1__M__1,M,1,1999,phage,0.9941480159759521,0.019285,0.915376,0.014121,0.015690,0.018763,0.016765
NC_139181.1,NC_139181.1__N__1,N,1,1999,phage,0.9941480159759521,0.019285,0.915376,0.014121,0.015690,0.018763,0.016765
NC_138481.1,NC_138481.1__none__0,none,0,2000,eukarya,0.9993740916252136,0.015745,0.013861,0.928461,0.014203,0.011440,0.016290
NC_138481.1,NC_138481.1__M__500,M,500,1500,eukarya,0.9996139407157898,0.354089,0.054638,0.424902,0.059452,0.024559,0.082358
NC_138481.1,NC_138481.1__N__500,N,500,1500,eukarya,0.9996139407157898,0.354089,0.054638,0.424902,0.059452,0.024559,0.082358
NC_138481.1,NC_138481.1__M__450,M,450,1550,eukarya,0.9994494318962097,0.124758,0.029782,0.759160,0.029925,0.013867,0.042508
NC_138481.1,NC_138481.1__N__450,N,450,1550,eukarya,0.9994494318962097,0.124758,0.029782,0.759160,0.029925,0.013867,0.042508
NC_138481.1,NC_138481.1__M__400,M,400,1600,eukarya,0.9996076226234436,0.090558,0.028119,0.806729,0.027630,0.013299,0.033664
NC_138481.1,NC_138481.1__N__400,N,400,1600,eukarya,0.9996076226234436,0.090558,0.028119,0.806729,0.027630,0.013299,0.033664
NC_138481.1,NC_138481.1__M__350,M,350,1650,eukarya,0.9998083710670471,0.095793,0.029575,0.800610,0.029451,0.013106,0.031465
NC_138481.1,NC_138481.1__N__350,N,350,1650,eukarya,0.9998083710670471,0.095793,0.029575,0.800610,0.029451,0.013106,0.031465
NC_138481.1,NC_138481.1__M__300,M,300,1700,eukarya,0.9995706677436829,0.133297,0.031895,0.755717,0.030467,0.015532,0.033093
NC_138481.1,NC_138481.1__N__300,N,300,1700,eukarya,0.9995706677436829,0.133297,0.031895,0.755717,0.030467,0.015532,0.033093
NC_138481.1,NC_138481.1__M__250,M,250,1750,eukarya,0.9996801614761353,0.100911,0.031189,0.793047,0.029503,0.015466,0.029883
NC_138481.1,NC_138481.1__N__250,N,250,1750,eukarya,0.9996801614761353,0.100911,0.031189,0.793047,0.029503,0.015466,0.029883
NC_138481.1,NC_138481.1__M__200,M,200,1800,eukarya,0.9996520280838013,0.049411,0.025276,0.864998,0.024708,0.012889,0.022720
NC_138481.1,NC_138481.1__N__200,N,200,1800,eukarya,0.9996520280838013,0.049411,0.025276,0.864998,0.024708,0.012889,0.022720
NC_138481.1,NC_138481.1__M__150,M,150,1850,eukarya,0.9994256496429443,0.051832,0.024488,0.861777,0.026410,0.012345,0.023149
NC_138481.1,NC_138481.1__N__150,N,150,1850,eukarya,0.9994256496429443,0.051832,0.024488,0.861777,0.026410,0.012345,0.023149
NC_138481.1,NC_138481.1__M__100,M,100,1900,eukarya,0.999099850654602,0.035692,0.020369,0.889941,0.022135,0.011309,0.020555
NC_138481.1,NC_138481.1__N__100,N,100,1900,eukarya,0.999099850654602,0.035692,0.020369,0.889941,0.022135,0.011309,0.020555
NC_138481.1,NC_138481.1__M__50,M,50,1950,eukarya,0.9989810585975647,0.018882,0.014909,0.921447,0.016250,0.011309,0.017202
NC_138481.1,NC_138481.1__N__50,N,50,1950,eukarya,0.9989810585975647,0.018882,0.014909,0.921447,0.016250,0.011309,0.017202
NC_138481.1,NC_138481.1__M__1,M,1,1999,eukarya,0.9993749260902405,0.015754,0.013863,0.928442,0.014208,0.011442,0.016291
NC_138481.1,NC_138481.1__N__1,N,1,1999,eukarya,0.9993749260902405,0.015754,0.013863,0.928442,0.014208,0.011442,0.016291
NC_137529.1,NC_137529.1__none__0,none,0,2000,phage,0.9971364736557007,0.107918,0.732312,0.020618,0.021976,0.094966,0.022210
NC_137529.1,NC_137529.1__M__500,M,500,1500,bacteria,0.9808611273765564,0.902446,0.024964,0.016060,0.017585,0.024181,0.014763
NC_137529.1,NC_137529.1__N__500,N,500,1500,bacteria,0.9808611273765564,0.902446,0.024964,0.016060,0.017585,0.024181,0.014763
NC_137529.1,NC_137529.1__M__450,M,450,1550,bacteria,0.9928471446037292,0.895211,0.022245,0.017459,0.018979,0.031116,0.014989
NC_137529.1,NC_137529.1__N__450,N,450,1550,bacteria,0.9928471446037292,0.895211,0.022245,0.017459,0.018979,0.031116,0.014989
NC_137529.1,NC_137529.1__M__400,M,400,1600,bacteria,0.9907235503196716,0.901934,0.024520,0.015764,0.017494,0.025666,0.014623
NC_137529.1,NC_137529.1__N__400,N,400,1600,bacteria,0.9907235503196716,0.901934,0.024520,0.015764,0.017494,0.025666,0.014623
NC_137529.1,NC_137529.1__M__350,M,350,1650,bacteria,0.9923362135887146,0.859598,0.029798,0.019333,0.021899,0.051895,0.017477
NC_137529.1,NC_137529.1__N__350,N,350,1650,bacteria,0.9923362135887146,0.859598,0.029798,0.019333,0.021899,0.051895,0.017477
NC_137529.1,NC_137529.1__M__300,M,300,1700,bacteria,0.9948182702064514,0.915073,0.020644,0.013902,0.016246,0.020662,0.013472
NC_137529.1,NC_137529.1__N__300,N,300,1700,bacteria,0.9948182702064514,0.915073,0.020644,0.013902,0.016246,0.020662,0.013472
NC_137529.1,NC_137529.1__M__250,M,250,1750,bacteria,0.9959665536880493,0.902986,0.028423,0.014323,0.017083,0.023795,0.013390
NC_137529.1,NC_137529.1__N__250,N,250,1750,bacteria,0.9959665536880493,0.902986,0.028423,0.014323,0.017083,0.023795,0.013390
NC_137529.1,NC_137529.1__M__200,M,200,1800,bacteria,0.9961861968040466,0.882137,0.043920,0.015704,0.018434,0.025435,0.014371
NC_137529.1,NC_137529.1__N__200,N,200,1800,bacteria,0.9961861968040466,0.882137,0.043920,0.015704,0.018434,0.025435,0.014371
NC_137529.1,NC_137529.1__M__150,M,150,1850,bacteria,0.9957245588302612,0.876375,0.043054,0.017064,0.019722,0.028179,0.015606
NC_137529.1,NC_137529.1__N__150,N,150,1850,bacteria,0.9957245588302612,0.876375,0.043054,0.017064,0.019722,0.028179,0.015606
NC_137529.1,NC_137529.1__M__100,M,100,1900,bacteria,0.9919880628585815,0.820373,0.056155,0.020872,0.022179,0.061203,0.019219
NC_137529.1,NC_137529.1__N__100,N,100,1900,bacteria,0.9919880628585815,0.820373,0.056155,0.020872,0.022179,0.061203,0.019219
NC_137529.1,NC_137529.1__M__50,M,50,1950,phage,0.9959476590156555,0.346650,0.487666,0.023094,0.027455,0.091123,0.024012
NC_137529.1,NC_137529.1__N__50,N,50,1950,phage,0.9959476590156555,0.346650,0.487666,0.023094,0.027455,0.091123,0.024012
NC_137529.1,NC_137529.1__M__1,M,1,1999,phage,0.9971320629119873,0.107342,0.731737,0.020701,0.021966,0.095950,0.022304
NC_137529.1,NC_137529.1__N__1,N,1,1999,phage,0.9971320629119873,0.107342,0.731737,0.020701,0.021966,0.095950,0.022304
NC_117365.1,NC_117365.1__none__0,none,0,2000,virus,0.9997274279594421,0.010465,0.016491,0.018011,0.013128,0.014248,0.927656
NC_117365.1,NC_117365.1__M__500,M,500,1500,virus,0.9994712471961975,0.033891,0.017590,0.021016,0.017482,0.012370,0.897650
NC_117365.1,NC_117365.1__N__500,N,500,1500,virus,0.9994712471961975,0.033891,0.017590,0.021016,0.017482,0.012370,0.897650
NC_117365.1,NC_117365.1__M__450,M,450,1550,virus,0.999691367149353,0.029965,0.017930,0.019490,0.017485,0.013454,0.901676
NC_117365.1,NC_117365.1__N__450,N,450,1550,virus,0.999691367149353,0.029965,0.017930,0.019490,0.017485,0.013454,0.901676
NC_117365.1,NC_117365.1__M__400,M,400,1600,virus,0.9998000264167786,0.026349,0.016538,0.019045,0.016919,0.013826,0.907324
NC_117365.1,NC_117365.1__N__400,N,400,1600,virus,0.9998000264167786,0.026349,0.016538,0.019045,0.016919,0.013826,0.907324
NC_117365.1,NC_117365.1__M__350,M,350,1650,virus,0.9998903274536133,0.039626,0.016599,0.022460,0.019659,0.014532,0.887124
NC_117365.1,NC_117365.1__N__350,N,350,1650,virus,0.9998903274536133,0.039626,0.016599,0.022460,0.019659,0.014532,0.887124
NC_117365.1,NC_117365.1__M__300,M,300,1700,virus,0.9998382329940796,0.023415,0.015577,0.019493,0.016759,0.013626,0.911129
NC_117365.1,NC_117365.1__N__300,N,300,1700,virus,0.9998382329940796,0.023415,0.015577,0.019493,0.016759,0.013626,0.911129
NC_117365.1,NC_117365.1__M__250,M,250,1750,virus,0.9998478889465332,0.021331,0.017020,0.019448,0.016124,0.013582,0.912494
NC_117365.1,NC_117365.1__N__250,N,250,1750,virus,0.9998478889465332,0.021331,0.017020,0.019448,0.016124,0.013582,0.912494
NC_117365.1,NC_117365.1__M__200,M,200,1800,virus,0.999911904335022,0.019410,0.015958,0.018519,0.015829,0.012982,0.917302
NC_117365.1,NC_117365.1__N__200,N,200,1800,virus,0.999911904335022,0.019410,0.015958,0.018519,0.015829,0.012982,0.917302
NC_117365.1,NC_117365.1__M__150,M,150,1850,virus,0.9998892545700073,0.014078,0.014940,0.017442,0.014836,0.013058,0.925647
NC_117365.1,NC_117365.1__N__150,N,150,1850,virus,0.9998892545700073,0.014078,0.014940,0.017442,0.014836,0.013058,0.925647
NC_117365.1,NC_117365.1__M__100,M,100,1900,virus,0.9997794032096863,0.013153,0.016958,0.017600,0.014530,0.013752,0.924007
NC_117365.1,NC_117365.1__N__100,N,100,1900,virus,0.9997794032096863,0.013153,0.016958,0.017600,0.014530,0.013752,0.924007
NC_117365.1,NC_117365.1__M__50,M,50,1950,virus,0.9996992349624634,0.010754,0.016185,0.017525,0.012803,0.013539,0.929194
NC_117365.1,NC_117365.1__N__50,N,50,1950,virus,0.9996992349624634,0.010754,0.016185,0.017525,0.012803,0.013539,0.929194
NC_117365.1,NC_117365.1__M__1,M,1,1999,virus,0.9997257590293884,0.010548,0.016558,0.018114,0.013216,0.014337,0.927226
NC_117365.1,NC_117365.1__N__1,N,1,1999,virus,0.9997257590293884,0.010548,0.016558,0.018114,0.013216,0.014337,0.927226
NC_078320.1,NC_078320.1__none__0,none,0,2000,virus,0.9990851879119873,0.026542,0.025783,0.095383,0.024721,0.029538,0.798033
NC_078320.1,NC_078320.1__M__500,M,500,1500,virus,0.9997441172599792,0.056770,0.020130,0.031399,0.018943,0.009728,0.863030
NC_078320.1,NC_078320.1__N__500,N,500,1500,virus,0.9997441172599792,0.056770,0.020130,0.031399,0.018943,0.009728,0.863030
NC_078320.1,NC_078320.1__M__450,M,450,1550,virus,0.9996970891952515,0.028164,0.016779,0.019401,0.014764,0.010025,0.910866
NC_078320.1,NC_078320.1__N__450,N,450,1550,virus,0.9996970891952515,0.028164,0.016779,0.019401,0.014764,0.010025,0.910866
NC_078320.1,NC_078320.1__M__400,M,400,1600,virus,0.9994004964828491,0.030289,0.020549,0.034190,0.017618,0.013785,0.883568
NC_078320.1,NC_078320.1__N__400,N,400,1600,virus,0.9994004964828491,0.030289,0.020549,0.034190,0.017618,0.013785,0.883568
NC_078320.1,NC_078320.1__M__350,M,350,1650,virus,0.9996626377105713,0.036816,0.024204,0.054906,0.021910,0.016350,0.845814
NC_078320.1,NC_078320.1__N__350,N,350,1650,virus,0.9996626377105713,0.036816,0.024204,0.054906,0.021910,0.016350,0.845814
NC_078320.1,NC_078320.1__M__300,M,300,1700,virus,0.9996646642684937,0.054652,0.029610,0.083182,0.028053,0.016390,0.788114
NC_078320.1,NC_078320.1__N__300,N,300,1700,virus,0.9996646642684937,0.054652,0.029610,0.083182,0.028053,0.016390,0.788114
NC_078320.1,NC_078320.1__M__250,M,250,1750,virus,0.9998027682304382,0.058214,0.040481,0.243979,0.036766,0.025227,0.595332
NC_078320.1,NC_078320.1__N__250,N,250,1750,virus,0.9998027682304382,0.058214,0.040481,0.243979,0.036766,0.025227,0.595332
NC_078320.1,NC_078320.1__M__200,M,200,1800,virus,0.9997983574867249,0.041682,0.031900,0.113177,0.026497,0.022353,0.764391
NC_078320.1,NC_078320.1__N__200,N,200,1800,virus,0.9997983574867249,0.041682,0.031900,0.113177,0.026497,0.022353,0.764391
NC_078320.1,NC_078320.1__M__150,M,150,1850,virus,0.9997425675392151,0.044628,0.033691,0.146583,0.031348,0.023811,0.719940
NC_078320.1,NC_078320.1__N__150,N,150,1850,virus,0.9997425675392151,0.044628,0.033691,0.146583,0.031348,0.023811,0.719940
NC_078320.1,NC_078320.1__M__100,M,100,1900,virus,0.9996691942214966,0.032996,0.031287,0.125564,0.028041,0.029865,0.752247
NC_078320.1,NC_078320.1__N__100,N,100,1900,virus,0.9996691942214966,0.032996,0.031287,0.125564,0.028041,0.029865,0.752247
NC_078320.1,NC_078320.1__M__50,M,50,1950,virus,0.9988933205604553,0.026097,0.024790,0.093656,0.024161,0.028322,0.802974
NC_078320.1,NC_078320.1__N__50,N,50,1950,virus,0.9988933205604553,0.026097,0.024790,0.093656,0.024161,0.028322,0.802974
NC_078320.1,NC_078320.1__M__1,M,1,1999,virus,0.9990781545639038,0.026539,0.025769,0.095489,0.024675,0.029500,0.798028
NC_078320.1,NC_078320.1__N__1,N,1,1999,virus,0.9990781545639038,0.026539,0.025769,0.095489,0.024675,0.029500,0.798028
NC_078100.1,NC_078100.1__none__0,none,0,2000,virus,0.9999717473983765,0.013625,0.020524,0.021479,0.016794,0.016262,0.911315
NC_078100.1,NC_078100.1__M__500,M,500,1500,virus,0.9999710321426392,0.043713,0.028658,0.039332,0.025049,0.024336,0.838912
NC_078100.1,NC_078100.1__N__500,N,500,1500,virus,0.9999710321426392,0.043713,0.028658,0.039332,0.025049,0.024336,0.838912
NC_078100.1,NC_078100.1__M__450,M,450,1550,virus,0.9999823570251465,0.097418,0.034205,0.050214,0.032378,0.025035,0.760749
NC_078100.1,NC_078100.1__N__450,N,450,1550,virus,0.9999823570251465,0.097418,0.034205,0.050214,0.032378,0.025035,0.760749
NC_078100.1,NC_078100.1__M__400,M,400,1600,virus,0.9999803304672241,0.037943,0.022471,0.027210,0.019586,0.016860,0.875931
NC_078100.1,NC_078100.1__N__400,N,400,1600,virus,0.9999803304672241,0.037943,0.022471,0.027210,0.019586,0.016860,0.875931
NC_078100.1,NC_078100.1__M__350,M,350,1650,virus,0.9999841451644897,0.045932,0.027812,0.031481,0.024881,0.019169,0.850724
NC_078100.1,NC_078100.1__N__350,N,350,1650,virus,0.9999841451644897,0.045932,0.027812,0.031481,0.024881,0.019169,0.850724
NC_078100.1,NC_078100.1__M__300,M,300,1700,virus,0.9999890327453613,0.034499,0.028149,0.027907,0.025482,0.021424,0.862539
NC_078100.1,NC_078100.1__N__300,N,300,1700,virus,0.9999890327453613,0.034499,0.028149,0.027907,0.025482,0.021424,0.862539
NC_078100.1,NC_078100.1__M__250,M,250,1750,virus,0.99998939037323,0.018580,0.019513,0.022541,0.018213,0.016405,0.904747
NC_078100.1,NC_078100.1__N__250,N,250,1750,virus,0.99998939037323,0.018580,0.019513,0.022541,0.018213,0.016405,0.904747
NC_078100.1,NC_078100.1__M__200,M,200,1800,virus,0.9999879598617554,0.017195,0.023050,0.024325,0.019914,0.019326,0.896190
NC_078100.1,NC_078100.1__N__200,N,200,1800,virus,0.9999879598617554,0.017195,0.023050,0.024325,0.019914,0.019326,0.896190
NC_078100.1,NC_078100.1__M__150,M,150,1850,virus,0.9999878406524658,0.014978,0.022639,0.022876,0.018728,0.018700,0.902079
NC_078100.1,NC_078100.1__N__150,N,150,1850,virus,0.9999878406524658,0.014978,0.022639,0.022876,0.018728,0.018700,0.902079
NC_078100.1,NC_078100.1__M__100,M,100,1900,virus,0.9999804496765137,0.012222,0.020798,0.020349,0.016292,0.017467,0.912872
NC_078100.1,NC_078100.1__N__100,N,100,1900,virus,0.9999804496765137,0.012222,0.020798,0.020349,0.016292,0.017467,0.912872
NC_078100.1,NC_078100.1__M__50,M,50,1950,virus,0.9999605417251587,0.016440,0.028072,0.028999,0.021137,0.019568,0.885784
NC_078100.1,NC_078100.1__N__50,N,50,1950,virus,0.9999605417251587,0.016440,0.028072,0.028999,0.021137,0.019568,0.885784
NC_078100.1,NC_078100.1__M__1,M,1,1999,virus,0.9999717473983765,0.013645,0.020542,0.021416,0.016754,0.016243,0.911399
NC_078100.1,NC_078100.1__N__1,N,1,1999,virus,0.9999717473983765,0.013645,0.020542,0.021416,0.016754,0.016243,0.911399
NC_078225.1,NC_078225.1__none__0,none,0,2000,virus,0.9996246099472046,0.010080,0.011968,0.012441,0.010859,0.011999,0.942653
NC_078225.1,NC_078225.1__M__500,M,500,1500,virus,0.9998502731323242,0.043380,0.022781,0.025798,0.018761,0.011057,0.878223
NC_078225.1,NC_078225.1__N__500,N,500,1500,virus,0.9998502731323242,0.043380,0.022781,0.025798,0.018761,0.011057,0.878223
NC_078225.1,NC_078225.1__M__450,M,450,1550,virus,0.9998520612716675,0.043126,0.020551,0.024787,0.016998,0.010071,0.884467
NC_078225.1,NC_078225.1__N__450,N,450,1550,virus,0.9998520612716675,0.043126,0.020551,0.024787,0.016998,0.010071,0.884467
NC_078225.1,NC_078225.1__M__400,M,400,1600,virus,0.9998340606689453,0.038580,0.026975,0.025811,0.018510,0.011383,0.878741
NC_078225.1,NC_078225.1__N__400,N,400,1600,virus,0.9998340606689453,0.038580,0.026975,0.025811,0.018510,0.011383,0.878741
NC_078225.1,NC_078225.1__M__350,M,350,1650,virus,0.9997809529304504,0.037109,0.022723,0.023807,0.017487,0.010299,0.888575
NC_078225.1,NC_078225.1__N__350,N,350,1650,virus,0.9997809529304504,0.037109,0.022723,0.023807,0.017487,0.010299,0.888575
NC_078225.1,NC_078225.1__M__300,M,300,1700,virus,0.9998120665550232,0.029741,0.023268,0.022582,0.017270,0.011428,0.895711
NC_078225.1,NC_078225.1__N__300,N,300,1700,virus,0.9998120665550232,0.029741,0.023268,0.022582,0.017270,0.011428,0.895711
NC_078225.1,NC_078225.1__M__250,M,250,1750,virus,0.9997321963310242,0.022370,0.018412,0.016762,0.013533,0.010449,0.918475
NC_078225.1,NC_078225.1__N__250,N,250,1750,virus,0.9997321963310242,0.022370,0.018412,0.016762,0.013533,0.010449,0.918475
NC_078225.1,NC_078225.1__M__200,M,200,1800,virus,0.9997801184654236,0.018431,0.016263,0.014498,0.012355,0.010875,0.927579
NC_078225.1,NC_078225.1__N__200,N,200,1800,virus,0.9997801184654236,0.018431,0.016263,0.014498,0.012355,0.010875,0.927579
NC_078225.1,NC_078225.1__M__150,M,150,1850,virus,0.9998478889465332,0.017379,0.014464,0.013810,0.012005,0.011102,0.931241
NC_078225.1,NC_078225.1__N__150,N,150,1850,virus,0.9998478889465332,0.017379,0.014464,0.013810,0.012005,0.011102,0.931241
NC_078225.1,NC_078225.1__M__100,M,100,1900,virus,0.9997608065605164,0.016361,0.014404,0.014621,0.012051,0.011445,0.931118
NC_078225.1,NC_078225.1__N__100,N,100,1900,virus,0.9997608065605164,0.016361,0.014404,0.014621,0.012051,0.011445,0.931118
NC_078225.1,NC_078225.1__M__50,M,50,1950,virus,0.9996337890625,0.009925,0.011620,0.011825,0.010718,0.011190,0.944722
NC_078225.1,NC_078225.1__N__50,N,50,1950,virus,0.9996337890625,0.009925,0.011620,0.011825,0.010718,0.011190,0.944722
NC_078225.1,NC_078225.1__M__1,M,1,1999,virus,0.9996253252029419,0.010107,0.011924,0.012417,0.010843,0.012003,0.942706
NC_078225.1,NC_078225.1__N__1,N,1,1999,virus,0.9996253252029419,0.010107,0.011924,0.012417,0.010843,0.012003,0.942706
NC_078270.1,NC_078270.1__none__0,none,0,2000,virus,0.9999219179153442,0.030673,0.121064,0.036756,0.029092,0.024326,0.758088
NC_078270.1,NC_078270.1__M__500,M,500,1500,bacteria,0.9996110796928406,0.650365,0.119656,0.029925,0.042056,0.034390,0.123609
NC_078270.1,NC_078270.1__N__500,N,500,1500,bacteria,0.9996110796928406,0.650365,0.119656,0.029925,0.042056,0.034390,0.123609
NC_078270.1,NC_078270.1__M__450,M,450,1550,bacteria,0.9997748732566833,0.772973,0.059441,0.023291,0.034581,0.030419,0.079295
NC_078270.1,NC_078270.1__N__450,N,450,1550,bacteria,0.9997748732566833,0.772973,0.059441,0.023291,0.034581,0.030419,0.079295
NC_078270.1,NC_078270.1__M__400,M,400,1600,bacteria,0.9997965693473816,0.584023,0.072123,0.032997,0.040148,0.037209,0.233500
NC_078270.1,NC_078270.1__N__400,N,400,1600,bacteria,0.9997965693473816,0.584023,0.072123,0.032997,0.040148,0.037209,0.233500
NC_078270.1,NC_078270.1__M__350,M,350,1650,bacteria,0.9997962117195129,0.507844,0.101183,0.038720,0.043973,0.036368,0.271912
NC_078270.1,NC_078270.1__N__350,N,350,1650,bacteria,0.9997962117195129,0.507844,0.101183,0.038720,0.043973,0.036368,0.271912
NC_078270.1,NC_078270.1__M__300,M,300,1700,virus,0.9997681975364685,0.345717,0.102696,0.040683,0.044332,0.030245,0.436327
NC_078270.1,NC_078270.1__N__300,N,300,1700,virus,0.9997681975364685,0.345717,0.102696,0.040683,0.044332,0.030245,0.436327
NC_078270.1,NC_078270.1__M__250,M,250,1750,virus,0.9998238682746887,0.355498,0.115902,0.044973,0.050750,0.041274,0.391602
NC_078270.1,NC_078270.1__N__250,N,250,1750,virus,0.9998238682746887,0.355498,0.115902,0.044973,0.050750,0.041274,0.391602
NC_078270.1,NC_078270.1__M__200,M,200,1800,virus,0.9998040795326233,0.162382,0.090641,0.036869,0.040888,0.036927,0.632293
NC_078270.1,NC_078270.1__N__200,N,200,1800,virus,0.9998040795326233,0.162382,0.090641,0.036869,0.040888,0.036927,0.632293
